Data,Preço,Sigla
2/10/2022,221141.6547,Predios LTDA
3/10/2022,221141.6547,Predios LTDA
4/10/2022,221141.6547,Predios LTDA
5/10/2022,221141.6547,Predios LTDA
6/10/2022,221141.6547,Predios LTDA
7/10/2022,221141.6547,Predios LTDA
8/10/2022,221141.6547,Predios LTDA
9/10/2022,221141.6547,Predios LTDA
10/10/2022,221141.6547,Predios LTDA
11/10/2022,221141.6547,Predios LTDA
12/10/2022,221141.6547,Predios LTDA
13/10/2022,221141.6547,Predios LTDA
14/10/2022,221141.6547,Predios LTDA
15/10/2022,221141.6547,Predios LTDA
16/10/2022,221141.6547,Predios LTDA
17/10/2022,221141.6547,Predios LTDA
18/10/2022,221141.6547,Predios LTDA
19/10/2022,221141.6547,Predios LTDA
20/10/2022,221141.6547,Predios LTDA
21/10/2022,221141.6547,Predios LTDA
22/10/2022,221141.6547,Predios LTDA
23/10/2022,221141.6547,Predios LTDA
24/10/2022,221141.6547,Predios LTDA
25/10/2022,221141.6547,Predios LTDA
26/10/2022,221141.6547,Predios LTDA
27/10/2022,221141.6547,Predios LTDA
28/10/2022,221141.6547,Predios LTDA
29/10/2022,221141.6547,Predios LTDA
30/10/2022,221141.6547,Predios LTDA
31/10/2022,221141.6547,Predios LTDA
1/11/2022,221141.6547,Predios LTDA
2/11/2022,221141.6547,Predios LTDA
3/11/2022,221141.6547,Predios LTDA
4/11/2022,221141.6547,Predios LTDA
5/11/2022,221141.6547,Predios LTDA
6/11/2022,221141.6547,Predios LTDA
7/11/2022,221141.6547,Predios LTDA
8/11/2022,221141.6547,Predios LTDA
9/11/2022,221141.6547,Predios LTDA
10/11/2022,221141.6547,Predios LTDA
11/11/2022,221141.6547,Predios LTDA
12/11/2022,221141.6547,Predios LTDA
13/11/2022,221141.6547,Predios LTDA
14/11/2022,221141.6547,Predios LTDA
15/11/2022,221141.6547,Predios LTDA
16/11/2022,221141.6547,Predios LTDA
17/11/2022,221141.6547,Predios LTDA
18/11/2022,221141.6547,Predios LTDA
19/11/2022,221141.6547,Predios LTDA
20/11/2022,221141.6547,Predios LTDA
21/11/2022,221141.6547,Predios LTDA
22/11/2022,221141.6547,Predios LTDA
23/11/2022,221141.6547,Predios LTDA
24/11/2022,221141.6547,Predios LTDA
25/11/2022,221141.6547,Predios LTDA
26/11/2022,221141.6547,Predios LTDA
27/11/2022,221141.6547,Predios LTDA
28/11/2022,221141.6547,Predios LTDA
29/11/2022,221141.6547,Predios LTDA
30/11/2022,221141.6547,Predios LTDA
1/12/2022,221141.6547,Predios LTDA
2/12/2022,221141.6547,Predios LTDA
3/12/2022,221141.6547,Predios LTDA
4/12/2022,221141.6547,Predios LTDA
5/12/2022,221141.6547,Predios LTDA
6/12/2022,221141.6547,Predios LTDA
7/12/2022,221141.6547,Predios LTDA
8/12/2022,221141.6547,Predios LTDA
9/12/2022,221141.6547,Predios LTDA
10/12/2022,221141.6547,Predios LTDA
11/12/2022,221141.6547,Predios LTDA
12/12/2022,221141.6547,Predios LTDA
13/12/2022,221141.6547,Predios LTDA
14/12/2022,221141.6547,Predios LTDA
15/12/2022,221141.6547,Predios LTDA
16/12/2022,221141.6547,Predios LTDA
17/12/2022,221141.6547,Predios LTDA
18/12/2022,221141.6547,Predios LTDA
19/12/2022,221141.6547,Predios LTDA
20/12/2022,221141.6547,Predios LTDA
21/12/2022,221141.6547,Predios LTDA
22/12/2022,221141.6547,Predios LTDA
23/12/2022,221141.6547,Predios LTDA
24/12/2022,221141.6547,Predios LTDA
25/12/2022,221141.6547,Predios LTDA
26/12/2022,221141.6547,Predios LTDA
27/12/2022,221141.6547,Predios LTDA
28/12/2022,221141.6547,Predios LTDA
29/12/2022,221141.6547,Predios LTDA
30/12/2022,221141.6547,Predios LTDA
31/12/2022,227505.8572,Predios LTDA
1/1/2023,227505.8572,Predios LTDA
2/1/2023,227505.8572,Predios LTDA
3/1/2023,227505.8572,Predios LTDA
4/1/2023,227505.8572,Predios LTDA
5/1/2023,227505.8572,Predios LTDA
6/1/2023,227505.8572,Predios LTDA
7/1/2023,227505.8572,Predios LTDA
8/1/2023,227505.8572,Predios LTDA
9/1/2023,227505.8572,Predios LTDA
10/1/2023,227505.8572,Predios LTDA
11/1/2023,227505.8572,Predios LTDA
12/1/2023,227505.8572,Predios LTDA
13/01/2023,227505.8572,Predios LTDA
14/01/2023,227505.8572,Predios LTDA
15/01/2023,227505.8572,Predios LTDA
16/01/2023,227505.8572,Predios LTDA
17/01/2023,227505.8572,Predios LTDA
18/01/2023,227505.8572,Predios LTDA
19/01/2023,227505.8572,Predios LTDA
20/01/2023,227505.8572,Predios LTDA
21/01/2023,227505.8572,Predios LTDA
22/01/2023,227505.8572,Predios LTDA
23/01/2023,227505.8572,Predios LTDA
24/01/2023,227505.8572,Predios LTDA
25/01/2023,227505.8572,Predios LTDA
26/01/2023,227505.8572,Predios LTDA
27/01/2023,227505.8572,Predios LTDA
28/01/2023,227505.8572,Predios LTDA
29/01/2023,227505.8572,Predios LTDA
30/01/2023,227505.8572,Predios LTDA
31/01/2023,227505.8572,Predios LTDA
1/2/2023,227505.8572,Predios LTDA
2/2/2023,227505.8572,Predios LTDA
3/2/2023,227505.8572,Predios LTDA
4/2/2023,227505.8572,Predios LTDA
5/2/2023,227505.8572,Predios LTDA
6/2/2023,227505.8572,Predios LTDA
7/2/2023,227505.8572,Predios LTDA
8/2/2023,227505.8572,Predios LTDA
9/2/2023,227505.8572,Predios LTDA
10/2/2023,227505.8572,Predios LTDA
11/2/2023,227505.8572,Predios LTDA
12/2/2023,227505.8572,Predios LTDA
13/02/2023,227505.8572,Predios LTDA
14/02/2023,227505.8572,Predios LTDA
15/02/2023,227505.8572,Predios LTDA
16/02/2023,227505.8572,Predios LTDA
17/02/2023,227505.8572,Predios LTDA
18/02/2023,227505.8572,Predios LTDA
19/02/2023,227505.8572,Predios LTDA
20/02/2023,227505.8572,Predios LTDA
21/02/2023,227505.8572,Predios LTDA
22/02/2023,227505.8572,Predios LTDA
23/02/2023,227505.8572,Predios LTDA
24/02/2023,227505.8572,Predios LTDA
25/02/2023,227505.8572,Predios LTDA
26/02/2023,227505.8572,Predios LTDA
27/02/2023,227505.8572,Predios LTDA
28/02/2023,227505.8572,Predios LTDA
1/3/2023,227505.8572,Predios LTDA
2/3/2023,227505.8572,Predios LTDA
3/3/2023,227505.8572,Predios LTDA
4/3/2023,227505.8572,Predios LTDA
5/3/2023,227505.8572,Predios LTDA
6/3/2023,227505.8572,Predios LTDA
7/3/2023,227505.8572,Predios LTDA
8/3/2023,227505.8572,Predios LTDA
9/3/2023,227505.8572,Predios LTDA
10/3/2023,227505.8572,Predios LTDA
11/3/2023,227505.8572,Predios LTDA
12/3/2023,227505.8572,Predios LTDA
13/03/2023,227505.8572,Predios LTDA
14/03/2023,227505.8572,Predios LTDA
15/03/2023,227505.8572,Predios LTDA
16/03/2023,227505.8572,Predios LTDA
17/03/2023,227505.8572,Predios LTDA
18/03/2023,227505.8572,Predios LTDA
19/03/2023,227505.8572,Predios LTDA
20/03/2023,227505.8572,Predios LTDA
21/03/2023,227505.8572,Predios LTDA
22/03/2023,227505.8572,Predios LTDA
23/03/2023,227505.8572,Predios LTDA
24/03/2023,227505.8572,Predios LTDA
25/03/2023,227505.8572,Predios LTDA
26/03/2023,227505.8572,Predios LTDA
27/03/2023,227505.8572,Predios LTDA
28/03/2023,227505.8572,Predios LTDA
29/03/2023,227505.8572,Predios LTDA
30/03/2023,227505.8572,Predios LTDA
31/03/2023,227505.8572,Predios LTDA
1/4/2023,227505.8572,Predios LTDA
2/4/2023,227505.8572,Predios LTDA
3/4/2023,227505.8572,Predios LTDA
4/4/2023,227505.8572,Predios LTDA
5/4/2023,227505.8572,Predios LTDA
6/4/2023,227505.8572,Predios LTDA
7/4/2023,227505.8572,Predios LTDA
8/4/2023,227505.8572,Predios LTDA
9/4/2023,227505.8572,Predios LTDA
10/4/2023,227505.8572,Predios LTDA
11/4/2023,227505.8572,Predios LTDA
12/4/2023,227505.8572,Predios LTDA
13/04/2023,227505.8572,Predios LTDA
14/04/2023,227505.8572,Predios LTDA
15/04/2023,227505.8572,Predios LTDA
16/04/2023,227505.8572,Predios LTDA
17/04/2023,227505.8572,Predios LTDA
18/04/2023,227505.8572,Predios LTDA
19/04/2023,227505.8572,Predios LTDA
20/04/2023,227505.8572,Predios LTDA
21/04/2023,227505.8572,Predios LTDA
22/04/2023,227505.8572,Predios LTDA
23/04/2023,227505.8572,Predios LTDA
24/04/2023,227505.8572,Predios LTDA
25/04/2023,227505.8572,Predios LTDA
26/04/2023,227505.8572,Predios LTDA
27/04/2023,227505.8572,Predios LTDA
28/04/2023,227505.8572,Predios LTDA
29/04/2023,227505.8572,Predios LTDA
30/04/2023,227505.8572,Predios LTDA
1/5/2023,227505.8572,Predios LTDA
2/5/2023,227505.8572,Predios LTDA
3/5/2023,227505.8572,Predios LTDA
4/5/2023,227505.8572,Predios LTDA
5/5/2023,227505.8572,Predios LTDA
6/5/2023,227505.8572,Predios LTDA
7/5/2023,227505.8572,Predios LTDA
8/5/2023,227505.8572,Predios LTDA
9/5/2023,227505.8572,Predios LTDA
10/5/2023,227505.8572,Predios LTDA
11/5/2023,227505.8572,Predios LTDA
12/5/2023,227505.8572,Predios LTDA
13/05/2023,227505.8572,Predios LTDA
14/05/2023,227505.8572,Predios LTDA
15/05/2023,227505.8572,Predios LTDA
16/05/2023,227505.8572,Predios LTDA
17/05/2023,227505.8572,Predios LTDA
18/05/2023,227505.8572,Predios LTDA
19/05/2023,227505.8572,Predios LTDA
20/05/2023,227505.8572,Predios LTDA
21/05/2023,227505.8572,Predios LTDA
22/05/2023,227505.8572,Predios LTDA
23/05/2023,227505.8572,Predios LTDA
24/05/2023,227505.8572,Predios LTDA
25/05/2023,227505.8572,Predios LTDA
26/05/2023,227505.8572,Predios LTDA
27/05/2023,227505.8572,Predios LTDA
28/05/2023,227505.8572,Predios LTDA
29/05/2023,227505.8572,Predios LTDA
30/05/2023,227505.8572,Predios LTDA
31/05/2023,227505.8572,Predios LTDA
1/6/2023,227505.8572,Predios LTDA
2/6/2023,227505.8572,Predios LTDA
3/6/2023,227505.8572,Predios LTDA
4/6/2023,227505.8572,Predios LTDA
5/6/2023,227505.8572,Predios LTDA
6/6/2023,227505.8572,Predios LTDA
7/6/2023,227505.8572,Predios LTDA
8/6/2023,227505.8572,Predios LTDA
9/6/2023,227505.8572,Predios LTDA
10/6/2023,227505.8572,Predios LTDA
11/6/2023,227505.8572,Predios LTDA
12/6/2023,227505.8572,Predios LTDA
13/06/2023,227505.8572,Predios LTDA
14/06/2023,227505.8572,Predios LTDA
15/06/2023,227505.8572,Predios LTDA
16/06/2023,227505.8572,Predios LTDA
17/06/2023,227505.8572,Predios LTDA
18/06/2023,227505.8572,Predios LTDA
25/05/2021,400000,Private Equity Investments
26/05/2021,400000,Private Equity Investments
27/05/2021,400000,Private Equity Investments
28/05/2021,400000,Private Equity Investments
29/05/2021,400000,Private Equity Investments
30/05/2021,400000,Private Equity Investments
31/05/2021,400000,Private Equity Investments
1/6/2021,400000,Private Equity Investments
2/6/2021,400000,Private Equity Investments
3/6/2021,400000,Private Equity Investments
4/6/2021,400000,Private Equity Investments
5/6/2021,400000,Private Equity Investments
6/6/2021,400000,Private Equity Investments
7/6/2021,400000,Private Equity Investments
8/6/2021,400000,Private Equity Investments
9/6/2021,400000,Private Equity Investments
10/6/2021,400000,Private Equity Investments
11/6/2021,400000,Private Equity Investments
12/6/2021,400000,Private Equity Investments
13/06/2021,400000,Private Equity Investments
14/06/2021,400000,Private Equity Investments
15/06/2021,400000,Private Equity Investments
16/06/2021,400000,Private Equity Investments
17/06/2021,400000,Private Equity Investments
18/06/2021,400000,Private Equity Investments
19/06/2021,400000,Private Equity Investments
20/06/2021,400000,Private Equity Investments
21/06/2021,400000,Private Equity Investments
22/06/2021,400000,Private Equity Investments
23/06/2021,400000,Private Equity Investments
24/06/2021,400000,Private Equity Investments
25/06/2021,400000,Private Equity Investments
26/06/2021,400000,Private Equity Investments
27/06/2021,400000,Private Equity Investments
28/06/2021,400000,Private Equity Investments
29/06/2021,400000,Private Equity Investments
30/06/2021,422107.5248,Private Equity Investments
1/7/2021,422107.5248,Private Equity Investments
2/7/2021,422107.5248,Private Equity Investments
3/7/2021,422107.5248,Private Equity Investments
4/7/2021,422107.5248,Private Equity Investments
5/7/2021,422107.5248,Private Equity Investments
6/7/2021,422107.5248,Private Equity Investments
7/7/2021,422107.5248,Private Equity Investments
8/7/2021,422107.5248,Private Equity Investments
9/7/2021,422107.5248,Private Equity Investments
10/7/2021,422107.5248,Private Equity Investments
11/7/2021,422107.5248,Private Equity Investments
12/7/2021,422107.5248,Private Equity Investments
13/07/2021,422107.5248,Private Equity Investments
14/07/2021,422107.5248,Private Equity Investments
15/07/2021,422107.5248,Private Equity Investments
16/07/2021,422107.5248,Private Equity Investments
17/07/2021,422107.5248,Private Equity Investments
18/07/2021,422107.5248,Private Equity Investments
19/07/2021,422107.5248,Private Equity Investments
20/07/2021,422107.5248,Private Equity Investments
21/07/2021,422107.5248,Private Equity Investments
22/07/2021,422107.5248,Private Equity Investments
23/07/2021,422107.5248,Private Equity Investments
24/07/2021,422107.5248,Private Equity Investments
25/07/2021,422107.5248,Private Equity Investments
26/07/2021,422107.5248,Private Equity Investments
27/07/2021,422107.5248,Private Equity Investments
28/07/2021,422107.5248,Private Equity Investments
29/07/2021,422107.5248,Private Equity Investments
30/07/2021,422107.5248,Private Equity Investments
31/07/2021,422107.5248,Private Equity Investments
1/8/2021,422107.5248,Private Equity Investments
2/8/2021,422107.5248,Private Equity Investments
3/8/2021,422107.5248,Private Equity Investments
4/8/2021,422107.5248,Private Equity Investments
5/8/2021,422107.5248,Private Equity Investments
6/8/2021,422107.5248,Private Equity Investments
7/8/2021,422107.5248,Private Equity Investments
8/8/2021,422107.5248,Private Equity Investments
9/8/2021,422107.5248,Private Equity Investments
10/8/2021,422107.5248,Private Equity Investments
11/8/2021,422107.5248,Private Equity Investments
12/8/2021,422107.5248,Private Equity Investments
13/08/2021,422107.5248,Private Equity Investments
14/08/2021,422107.5248,Private Equity Investments
15/08/2021,422107.5248,Private Equity Investments
16/08/2021,422107.5248,Private Equity Investments
17/08/2021,422107.5248,Private Equity Investments
18/08/2021,422107.5248,Private Equity Investments
19/08/2021,422107.5248,Private Equity Investments
20/08/2021,422107.5248,Private Equity Investments
21/08/2021,422107.5248,Private Equity Investments
22/08/2021,422107.5248,Private Equity Investments
23/08/2021,422107.5248,Private Equity Investments
24/08/2021,422107.5248,Private Equity Investments
25/08/2021,422107.5248,Private Equity Investments
26/08/2021,422107.5248,Private Equity Investments
27/08/2021,422107.5248,Private Equity Investments
28/08/2021,422107.5248,Private Equity Investments
29/08/2021,422107.5248,Private Equity Investments
30/08/2021,422107.5248,Private Equity Investments
31/08/2021,422107.5248,Private Equity Investments
1/9/2021,422107.5248,Private Equity Investments
2/9/2021,422107.5248,Private Equity Investments
3/9/2021,422107.5248,Private Equity Investments
4/9/2021,422107.5248,Private Equity Investments
5/9/2021,422107.5248,Private Equity Investments
6/9/2021,422107.5248,Private Equity Investments
7/9/2021,422107.5248,Private Equity Investments
8/9/2021,422107.5248,Private Equity Investments
9/9/2021,422107.5248,Private Equity Investments
10/9/2021,422107.5248,Private Equity Investments
11/9/2021,422107.5248,Private Equity Investments
12/9/2021,422107.5248,Private Equity Investments
13/09/2021,422107.5248,Private Equity Investments
14/09/2021,422107.5248,Private Equity Investments
15/09/2021,422107.5248,Private Equity Investments
16/09/2021,422107.5248,Private Equity Investments
17/09/2021,422107.5248,Private Equity Investments
18/09/2021,422107.5248,Private Equity Investments
19/09/2021,422107.5248,Private Equity Investments
20/09/2021,422107.5248,Private Equity Investments
21/09/2021,422107.5248,Private Equity Investments
22/09/2021,422107.5248,Private Equity Investments
23/09/2021,422107.5248,Private Equity Investments
24/09/2021,422107.5248,Private Equity Investments
25/09/2021,422107.5248,Private Equity Investments
26/09/2021,422107.5248,Private Equity Investments
27/09/2021,422107.5248,Private Equity Investments
28/09/2021,422107.5248,Private Equity Investments
29/09/2021,422107.5248,Private Equity Investments
30/09/2021,422107.5248,Private Equity Investments
1/10/2021,422107.5248,Private Equity Investments
2/10/2021,422107.5248,Private Equity Investments
3/10/2021,422107.5248,Private Equity Investments
4/10/2021,422107.5248,Private Equity Investments
5/10/2021,422107.5248,Private Equity Investments
6/10/2021,422107.5248,Private Equity Investments
7/10/2021,422107.5248,Private Equity Investments
8/10/2021,422107.5248,Private Equity Investments
9/10/2021,422107.5248,Private Equity Investments
10/10/2021,422107.5248,Private Equity Investments
11/10/2021,422107.5248,Private Equity Investments
12/10/2021,422107.5248,Private Equity Investments
13/10/2021,422107.5248,Private Equity Investments
14/10/2021,422107.5248,Private Equity Investments
15/10/2021,422107.5248,Private Equity Investments
16/10/2021,422107.5248,Private Equity Investments
17/10/2021,422107.5248,Private Equity Investments
18/10/2021,422107.5248,Private Equity Investments
19/10/2021,422107.5248,Private Equity Investments
20/10/2021,422107.5248,Private Equity Investments
21/10/2021,422107.5248,Private Equity Investments
22/10/2021,422107.5248,Private Equity Investments
23/10/2021,422107.5248,Private Equity Investments
24/10/2021,422107.5248,Private Equity Investments
25/10/2021,422107.5248,Private Equity Investments
26/10/2021,422107.5248,Private Equity Investments
27/10/2021,422107.5248,Private Equity Investments
28/10/2021,422107.5248,Private Equity Investments
29/10/2021,422107.5248,Private Equity Investments
30/10/2021,422107.5248,Private Equity Investments
31/10/2021,422107.5248,Private Equity Investments
1/11/2021,422107.5248,Private Equity Investments
2/11/2021,422107.5248,Private Equity Investments
3/11/2021,422107.5248,Private Equity Investments
4/11/2021,422107.5248,Private Equity Investments
5/11/2021,422107.5248,Private Equity Investments
6/11/2021,422107.5248,Private Equity Investments
7/11/2021,422107.5248,Private Equity Investments
8/11/2021,422107.5248,Private Equity Investments
9/11/2021,422107.5248,Private Equity Investments
10/11/2021,422107.5248,Private Equity Investments
11/11/2021,422107.5248,Private Equity Investments
12/11/2021,422107.5248,Private Equity Investments
13/11/2021,422107.5248,Private Equity Investments
14/11/2021,422107.5248,Private Equity Investments
15/11/2021,422107.5248,Private Equity Investments
16/11/2021,422107.5248,Private Equity Investments
17/11/2021,422107.5248,Private Equity Investments
18/11/2021,422107.5248,Private Equity Investments
19/11/2021,422107.5248,Private Equity Investments
20/11/2021,422107.5248,Private Equity Investments
21/11/2021,422107.5248,Private Equity Investments
22/11/2021,422107.5248,Private Equity Investments
23/11/2021,422107.5248,Private Equity Investments
24/11/2021,422107.5248,Private Equity Investments
25/11/2021,422107.5248,Private Equity Investments
26/11/2021,422107.5248,Private Equity Investments
27/11/2021,422107.5248,Private Equity Investments
28/11/2021,422107.5248,Private Equity Investments
29/11/2021,422107.5248,Private Equity Investments
30/11/2021,422107.5248,Private Equity Investments
1/12/2021,422107.5248,Private Equity Investments
2/12/2021,422107.5248,Private Equity Investments
3/12/2021,422107.5248,Private Equity Investments
4/12/2021,422107.5248,Private Equity Investments
5/12/2021,422107.5248,Private Equity Investments
6/12/2021,422107.5248,Private Equity Investments
7/12/2021,422107.5248,Private Equity Investments
8/12/2021,422107.5248,Private Equity Investments
9/12/2021,422107.5248,Private Equity Investments
10/12/2021,422107.5248,Private Equity Investments
11/12/2021,422107.5248,Private Equity Investments
12/12/2021,422107.5248,Private Equity Investments
13/12/2021,422107.5248,Private Equity Investments
14/12/2021,422107.5248,Private Equity Investments
15/12/2021,422107.5248,Private Equity Investments
16/12/2021,422107.5248,Private Equity Investments
17/12/2021,422107.5248,Private Equity Investments
18/12/2021,422107.5248,Private Equity Investments
19/12/2021,422107.5248,Private Equity Investments
20/12/2021,422107.5248,Private Equity Investments
21/12/2021,422107.5248,Private Equity Investments
22/12/2021,422107.5248,Private Equity Investments
23/12/2021,422107.5248,Private Equity Investments
24/12/2021,422107.5248,Private Equity Investments
25/12/2021,422107.5248,Private Equity Investments
26/12/2021,422107.5248,Private Equity Investments
27/12/2021,422107.5248,Private Equity Investments
28/12/2021,422107.5248,Private Equity Investments
29/12/2021,422107.5248,Private Equity Investments
30/12/2021,422107.5248,Private Equity Investments
31/12/2021,414850.7141,Private Equity Investments
1/1/2022,414850.7141,Private Equity Investments
2/1/2022,414850.7141,Private Equity Investments
3/1/2022,414850.7141,Private Equity Investments
4/1/2022,414850.7141,Private Equity Investments
5/1/2022,414850.7141,Private Equity Investments
6/1/2022,414850.7141,Private Equity Investments
7/1/2022,414850.7141,Private Equity Investments
8/1/2022,414850.7141,Private Equity Investments
9/1/2022,414850.7141,Private Equity Investments
10/1/2022,414850.7141,Private Equity Investments
11/1/2022,414850.7141,Private Equity Investments
12/1/2022,414850.7141,Private Equity Investments
13/01/2022,414850.7141,Private Equity Investments
14/01/2022,414850.7141,Private Equity Investments
15/01/2022,414850.7141,Private Equity Investments
16/01/2022,414850.7141,Private Equity Investments
17/01/2022,414850.7141,Private Equity Investments
18/01/2022,414850.7141,Private Equity Investments
19/01/2022,414850.7141,Private Equity Investments
20/01/2022,414850.7141,Private Equity Investments
21/01/2022,414850.7141,Private Equity Investments
22/01/2022,414850.7141,Private Equity Investments
23/01/2022,414850.7141,Private Equity Investments
24/01/2022,414850.7141,Private Equity Investments
25/01/2022,414850.7141,Private Equity Investments
26/01/2022,414850.7141,Private Equity Investments
27/01/2022,414850.7141,Private Equity Investments
28/01/2022,414850.7141,Private Equity Investments
29/01/2022,414850.7141,Private Equity Investments
30/01/2022,414850.7141,Private Equity Investments
31/01/2022,414850.7141,Private Equity Investments
1/2/2022,414850.7141,Private Equity Investments
2/2/2022,414850.7141,Private Equity Investments
3/2/2022,414850.7141,Private Equity Investments
4/2/2022,414850.7141,Private Equity Investments
5/2/2022,414850.7141,Private Equity Investments
6/2/2022,414850.7141,Private Equity Investments
7/2/2022,414850.7141,Private Equity Investments
8/2/2022,414850.7141,Private Equity Investments
9/2/2022,414850.7141,Private Equity Investments
10/2/2022,414850.7141,Private Equity Investments
11/2/2022,414850.7141,Private Equity Investments
12/2/2022,414850.7141,Private Equity Investments
13/02/2022,414850.7141,Private Equity Investments
14/02/2022,414850.7141,Private Equity Investments
15/02/2022,414850.7141,Private Equity Investments
16/02/2022,414850.7141,Private Equity Investments
17/02/2022,414850.7141,Private Equity Investments
18/02/2022,414850.7141,Private Equity Investments
19/02/2022,414850.7141,Private Equity Investments
20/02/2022,414850.7141,Private Equity Investments
21/02/2022,414850.7141,Private Equity Investments
22/02/2022,414850.7141,Private Equity Investments
23/02/2022,414850.7141,Private Equity Investments
24/02/2022,414850.7141,Private Equity Investments
25/02/2022,414850.7141,Private Equity Investments
26/02/2022,414850.7141,Private Equity Investments
27/02/2022,414850.7141,Private Equity Investments
28/02/2022,414850.7141,Private Equity Investments
1/3/2022,414850.7141,Private Equity Investments
2/3/2022,414850.7141,Private Equity Investments
3/3/2022,414850.7141,Private Equity Investments
4/3/2022,414850.7141,Private Equity Investments
5/3/2022,414850.7141,Private Equity Investments
6/3/2022,414850.7141,Private Equity Investments
7/3/2022,414850.7141,Private Equity Investments
8/3/2022,414850.7141,Private Equity Investments
9/3/2022,414850.7141,Private Equity Investments
10/3/2022,414850.7141,Private Equity Investments
11/3/2022,414850.7141,Private Equity Investments
12/3/2022,414850.7141,Private Equity Investments
13/03/2022,414850.7141,Private Equity Investments
14/03/2022,414850.7141,Private Equity Investments
15/03/2022,414850.7141,Private Equity Investments
16/03/2022,414850.7141,Private Equity Investments
17/03/2022,414850.7141,Private Equity Investments
18/03/2022,414850.7141,Private Equity Investments
19/03/2022,414850.7141,Private Equity Investments
20/03/2022,414850.7141,Private Equity Investments
21/03/2022,414850.7141,Private Equity Investments
22/03/2022,414850.7141,Private Equity Investments
23/03/2022,414850.7141,Private Equity Investments
24/03/2022,414850.7141,Private Equity Investments
25/03/2022,414850.7141,Private Equity Investments
26/03/2022,414850.7141,Private Equity Investments
27/03/2022,414850.7141,Private Equity Investments
28/03/2022,414850.7141,Private Equity Investments
29/03/2022,414850.7141,Private Equity Investments
30/03/2022,414850.7141,Private Equity Investments
31/03/2022,414850.7141,Private Equity Investments
1/4/2022,414850.7141,Private Equity Investments
2/4/2022,414850.7141,Private Equity Investments
3/4/2022,414850.7141,Private Equity Investments
4/4/2022,414850.7141,Private Equity Investments
5/4/2022,414850.7141,Private Equity Investments
6/4/2022,414850.7141,Private Equity Investments
7/4/2022,414850.7141,Private Equity Investments
8/4/2022,414850.7141,Private Equity Investments
9/4/2022,414850.7141,Private Equity Investments
10/4/2022,414850.7141,Private Equity Investments
11/4/2022,414850.7141,Private Equity Investments
12/4/2022,414850.7141,Private Equity Investments
13/04/2022,414850.7141,Private Equity Investments
14/04/2022,414850.7141,Private Equity Investments
15/04/2022,414850.7141,Private Equity Investments
16/04/2022,414850.7141,Private Equity Investments
17/04/2022,414850.7141,Private Equity Investments
18/04/2022,414850.7141,Private Equity Investments
19/04/2022,414850.7141,Private Equity Investments
20/04/2022,414850.7141,Private Equity Investments
21/04/2022,414850.7141,Private Equity Investments
22/04/2022,414850.7141,Private Equity Investments
23/04/2022,414850.7141,Private Equity Investments
24/04/2022,414850.7141,Private Equity Investments
25/04/2022,414850.7141,Private Equity Investments
26/04/2022,414850.7141,Private Equity Investments
27/04/2022,414850.7141,Private Equity Investments
28/04/2022,414850.7141,Private Equity Investments
29/04/2022,414850.7141,Private Equity Investments
30/04/2022,414850.7141,Private Equity Investments
1/5/2022,414850.7141,Private Equity Investments
2/5/2022,414850.7141,Private Equity Investments
3/5/2022,414850.7141,Private Equity Investments
4/5/2022,414850.7141,Private Equity Investments
5/5/2022,414850.7141,Private Equity Investments
6/5/2022,414850.7141,Private Equity Investments
7/5/2022,414850.7141,Private Equity Investments
8/5/2022,414850.7141,Private Equity Investments
9/5/2022,414850.7141,Private Equity Investments
10/5/2022,414850.7141,Private Equity Investments
11/5/2022,414850.7141,Private Equity Investments
12/5/2022,414850.7141,Private Equity Investments
13/05/2022,414850.7141,Private Equity Investments
14/05/2022,414850.7141,Private Equity Investments
15/05/2022,414850.7141,Private Equity Investments
16/05/2022,414850.7141,Private Equity Investments
17/05/2022,414850.7141,Private Equity Investments
18/05/2022,414850.7141,Private Equity Investments
19/05/2022,414850.7141,Private Equity Investments
20/05/2022,414850.7141,Private Equity Investments
21/05/2022,414850.7141,Private Equity Investments
22/05/2022,414850.7141,Private Equity Investments
23/05/2022,414850.7141,Private Equity Investments
24/05/2022,414850.7141,Private Equity Investments
25/05/2022,414850.7141,Private Equity Investments
26/05/2022,414850.7141,Private Equity Investments
27/05/2022,414850.7141,Private Equity Investments
28/05/2022,414850.7141,Private Equity Investments
29/05/2022,414850.7141,Private Equity Investments
30/05/2022,414850.7141,Private Equity Investments
31/05/2022,414850.7141,Private Equity Investments
1/6/2022,414850.7141,Private Equity Investments
2/6/2022,414850.7141,Private Equity Investments
3/6/2022,414850.7141,Private Equity Investments
4/6/2022,414850.7141,Private Equity Investments
5/6/2022,414850.7141,Private Equity Investments
6/6/2022,414850.7141,Private Equity Investments
7/6/2022,414850.7141,Private Equity Investments
8/6/2022,414850.7141,Private Equity Investments
9/6/2022,414850.7141,Private Equity Investments
10/6/2022,414850.7141,Private Equity Investments
11/6/2022,414850.7141,Private Equity Investments
12/6/2022,414850.7141,Private Equity Investments
13/06/2022,414850.7141,Private Equity Investments
14/06/2022,414850.7141,Private Equity Investments
15/06/2022,414850.7141,Private Equity Investments
16/06/2022,414850.7141,Private Equity Investments
17/06/2022,414850.7141,Private Equity Investments
18/06/2022,414850.7141,Private Equity Investments
19/06/2022,414850.7141,Private Equity Investments
20/06/2022,414850.7141,Private Equity Investments
